marketplace_id,marketplace_code,gap_type,gap_reason,ownership_bucket,amazon_order_id,purchase_date,fulfillment_channel,sample_sku,sample_asin,missing_lines,finance_rows,order_fee_rows,fba_charge_rows,referral_charge_rows,fee_rows_without_sku,charge_types
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-0721295-9658712,2026-02-11,AFN,FBA_5906638330197,B0FHPVWWBS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-1308525-8387542,2026-02-27,AFN,FBA_5903699459522,B0BT221DZN,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-1392437-8161938,2026-03-01,AFN,FBA_5903699450376,B0BN49HY49,2,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-2218746-2615509,2026-03-03,AFN,FBA_5906638337158,B0FJM8TCS6,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-2716957-6965144,2026-02-17,AFN,FBA_5903699450376,B0BN49HY49,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-2819931-3021102,2026-03-02,AFN,FBA_5906638365267,B0FR4NTBNC,1,5,0,0,1,0,Commission|Principal|Principal|Tax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-3743949-9390765,2026-02-06,AFN,FBA_5906638371077,B0G2XMF6RL,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-4527423-0334739,2026-02-26,AFN,FBA_5906638364376,B0FQNYD8PQ,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-4710584-5579523,2026-03-03,AFN,FBA_5906638364376,B0FQNYD8PQ,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-4813814-9692360,2026-02-16,AFN,FBA_5906638342077,B0FLQ3QHMY,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-5133363-0741117,2026-03-02,AFN,FBA_5906638380147,B0GLFZF7MF,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-5562735-5717953,2026-03-02,AFN,FBA_5906638367322,B0FTM8GDS3,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-6296416-4407502,2026-02-03,AFN,FBA_5903699459522,B0BT221DZN,1,7,0,0,2,0,Commission|Commission|Principal|Principal|RefundCommission|Tax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,302-7519218-7602736,2026-02-27,AFN,FBA_5906638367261,B0FTLYKWL1,1,3,0,0,1,0,Commission|Principal|Tax
