marketplace_id,marketplace_code,gap_type,gap_reason,ownership_bucket,amazon_order_id,purchase_date,fulfillment_channel,sample_sku,sample_asin,missing_lines,finance_rows,order_fee_rows,fba_charge_rows,referral_charge_rows,fee_rows_without_sku,charge_types
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-0129181-8938768,2026-03-03,MFN,MAG_5903699435229,B0B391J1GC,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-0170997-6721154,2026-02-26,MFN,MAG_5903699492062,B0CNK5TDHW,1,0,0,0,0,0,
A1RKKUPIHCS9HS,ES,referral,no_finance_rows,amazon_missing,408-0191860-7706706,2026-03-04,MFN,MAG_5903699441671,B0BLZ1SBV2,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-0213933-1857904,2026-02-24,MFN,MAG_5906638324769,B0F6XN7C96,2,0,0,0,0,0,
A2NODRKZP88ZB9,SE,fba,no_finance_rows,amazon_missing,408-0226075-2326702,2026-02-12,AFN,FBA_5902730384113,B082Y8RQ1L,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-0256657-6941130,2026-03-03,MFN,MAG_5903699492864,B0CP7MG68T,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-0297805-2726719,2026-02-24,MFN,MAG_5903699407035,B08CVM7D1G,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-0379655-8669142,2026-02-22,MFN,MAG_5903699469804,B0BVW6FXKW,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-0457860-2232366,2026-02-26,MFN,MAG_5903699425046,B09DG6VWC5,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-0513793-8378704,2026-03-01,MFN,MAG_5903699421963,B096XGM2Q4,2,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,fba,no_finance_rows,amazon_missing,408-0641681-9116344,2026-02-27,AFN,FBA_5906638320938,B0FM3CKTML,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-0674894-9097928,2026-02-21,MFN,MAG_3253926605010,B00AW8HMCE,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-0740477-5969154,2026-03-03,MFN,MAG_5903699471982,B0BZQ4KC5K,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-0759584-7309932,2026-02-27,MFN,MAG_5903699469286,B0BVVXBJRL,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,fba,no_finance_rows,amazon_missing,408-0861409-4163562,2026-02-19,AFN,FBA_5903699472019,B0C37MJW2G,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-0865291-8438730,2026-03-03,MFN,MAG_5903699470589,B0BXKY8HRP,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-0897956-0229160,2026-02-24,AFN,FBA_5902730382072,B07YC4RQ9N,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,fba,no_finance_rows,amazon_missing,408-0922729-1382707,2026-02-26,AFN,FBA_5903699430354,B09WF46PQK,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-0942993-5756360,2026-03-01,MFN,MAG_5903699498903,B0D4MGZWV5,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-1116024-1760362,2026-02-27,AFN,FBA_5903699439685,B0BCJRZ3DH,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-1190120-3758743,2026-03-01,MFN,MAG_5903699495612,B0CXDSL3LG,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-1241764-4494745,2026-02-27,MFN,MAG_5903699409213,B08KY8M37G,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-1267575-2730757,2026-02-23,MFN,MAG_5903699406618,B08CB8KMX4,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-1303296-6208301,2026-03-01,MFN,MAG_5902730382119,B07YC5FSY1,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-1378365-6326720,2026-02-25,AFN,FBA_5903699474686,B0C2HVWQ55,1,0,0,0,0,0,
A1RKKUPIHCS9HS,ES,fba,no_finance_rows,amazon_missing,408-1420692-8934767,2026-02-26,AFN,FBA_5902730384229,B083DYL3ZP,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-1490684-6331510,2026-02-25,MFN,MAG_5902730382416,B0836VK3SL,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-1514630-3681159,2026-02-28,MFN,MAG_5903699487648,B0CLGMVYCK,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-1515519-6389138,2026-03-03,MFN,MAG_5906638363348,B0FP4ZN9M6,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-1637958-5940305,2026-03-01,MFN,MAG_5902730385080,B084JF347B,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-1654496-6423513,2026-03-03,MFN,MAG_5906638309780,B0DZN3DZ15,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-1763935-6337102,2026-02-26,AFN,FBA_5903699434864,B0B2S7H1F6,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-1800076-2329923,2026-02-21,MFN,FBA_5902730383536,B081Z7557N,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-1800714-4433136,2026-03-02,MFN,MAG_5906638364451,B0FV3D8JX9,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,fba,no_finance_rows,amazon_missing,408-1859967-2851521,2026-02-26,AFN,FBA_5903699408841,B08J435G3C,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-1887605-8362731,2026-02-23,MFN,MAG_5906638357941,B0G3WD72NF,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-2079956-2617941,2026-02-27,MFN,MAG_5903699423349,B094QLKGCJ,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,fba,no_finance_rows,amazon_missing,408-2108023-8098706,2026-02-25,AFN,FBA_5903699415252,B08NK6J7HV,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-2211295-5070726,2026-02-27,MFN,MAG_5906638306925,B0DGXY8ZGG,2,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,fba,no_finance_rows,amazon_missing,408-2243290-5004312,2026-02-22,AFN,FBA_5906638357941,B0G3WD72NF,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-2285362-8327509,2026-02-23,MFN,MAG_5906638364789,B0GHNN2WMV,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-2331894-6304305,2026-03-01,MFN,MAG_5903699446423,B0BG2F37DQ,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-2368738-0825120,2026-03-01,MFN,MAG_5906638330241,B0FHK6W8MX,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-2379899-4857916,2026-03-03,MFN,MAG_5906638379776,B0GKPTNVW4,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-2389254-2337923,2026-02-23,MFN,MAG_5906638300824,B0DP92K2R7,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-2474586-6480341,2026-03-01,MFN,MAG_5902730383581,B082WG9FJ6,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-2491791-6617106,2026-03-03,MFN,MAG_5906638309834,B0F1YDFX6F,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-2498844-6680342,2026-03-03,MFN,MAG_5906638320235,B0DZ71X3DR,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,fba,no_finance_rows,amazon_missing,408-2515838-5721138,2026-02-28,AFN,FBA_5902730382003,B07Y9XSS6R,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-2555736-4638718,2026-03-02,MFN,MAG_5903699477649,B0CJ2YK2YQ,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-2575542-3041941,2026-03-02,MFN,MAG_5903699447604,B0BD8V8H6Y,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-2598268-2161151,2026-02-27,MFN,MAG_5906638367506,B0G8JJTSF4,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-2610277-6939528,2026-03-01,MFN,MAG_5903699435533,B0B713W8C2,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-2650555-5037934,2026-02-22,MFN,MAG_5903699441374,B0DGL3C82X,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-2686917-6850744,2026-02-28,MFN,MAG_5903699485279,B0CW1S6Z86,2,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-2882313-3680308,2026-03-02,MFN,MAG_5903699471982,B0BZQ4KC5K,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,fba,no_finance_rows,amazon_missing,408-2919018-5113146,2026-02-25,AFN,FBA_5903699469231,B0BSFLVMJK,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-2964779-5033119,2026-02-28,MFN,MAG_5903699423738,B0928YH2B5,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-3022519-1283549,2026-03-03,MFN,MAG_5903699495247,B0D1GH24N5,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-3078675-8571515,2026-02-19,MFN,MAG_5906638319031,B0FPCBN2QF,2,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-3083469-5241911,2026-03-02,MFN,MAG_5903699456057,B0BSQVNLNX,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-3104720-4159560,2026-03-04,AFN,FBA_5906638359181,B0FS19V7RV,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,fba,no_finance_rows,amazon_missing,408-3108665-6657143,2026-03-01,AFN,FBA_5906638309209,B0F8NGR1JF,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-3166452-1560367,2026-02-19,MFN,MAG_5903699493274,B0CRQHP7N6,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-3224286-3137910,2026-03-01,MFN,MAG_5903699492703,B0CPY4G8TV,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-3297166-0531555,2026-02-21,MFN,MAG_5903699456057,B0BSQVNLNX,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-3469071-4047558,2026-02-23,MFN,MAG_5903699422007,B096XJNDDX,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-3498673-2134764,2026-03-03,MFN,MAG_5903699486108,B0CN9C4TGS,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,fba,no_finance_rows,amazon_missing,408-3499034-5749932,2026-02-27,AFN,FBA_5902730382096,B07YC4PGQW,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-3543294-6521969,2026-02-24,MFN,MAG_5903699493892,B0CRRH8TJD,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-3550718-4435556,2026-02-19,MFN,MAG_5902730382089,B07YC4Z6QY,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-3596091-0413902,2026-03-03,AFN,FBA_5903699456019,B0BSQYTSX1,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-3638438-8865107,2026-03-04,MFN,MAG_5903699471982,B0BZQ4KC5K,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-3699463-4482727,2026-02-20,MFN,MAG_5902730382386,B0836JN8QY,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-3767508-1229166,2026-02-19,MFN,MAG_5903699406991,B08CY17Y4Y,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-3771451-1713953,2026-03-01,MFN,MAG_5903699421413,B094XZZGPC,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,fba,no_finance_rows,amazon_missing,408-3784359-0811555,2026-03-03,AFN,FBA_5903699444658,B0BFFL8722,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,fba,no_finance_rows,amazon_missing,408-3826661-1144339,2026-02-26,AFN,FBA_5903699477076,B0C6M3T32W,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-3950728-7778748,2026-02-27,MFN,MAG_5903699433157,B0C145Q7DP,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,fba,no_finance_rows,amazon_missing,408-4044109-3047554,2026-02-12,AFN,FBA_5903699421789,B0969SKF9S,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-4077956-6772319,2026-02-19,MFN,MAG_5903699475423,B0C2PTFRFL,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-4097741-6873130,2026-02-22,MFN,MAG_5903699435243,B0B38ZKCNB,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,fba,no_finance_rows,amazon_missing,408-4126609-8185137,2026-03-02,AFN,FBA_5906638303726,B0DDQ8WWST,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-4151578-3221948,2026-02-28,AFN,FBA_5902730380030,B07CHTXRFV,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-4194943-9494718,2026-02-21,MFN,MAG_7290112638526,B0CVMZ4KP2,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-4202608-2911560,2026-02-20,AFN,FBA_5903699409312,B08JVL9DVD,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-4205839-3796306,2026-02-05,MFN,FBA_5903699429365,B09S11HZT6,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-4207125-7276310,2026-02-24,MFN,MAG_5903699421208,B092QN379B,1,0,0,0,0,0,
